project,from_name,to_name,from_url,to_url,from_fqs,from_tctracer_fqs,from_testlinker_fqs,to_fqs,to_tctracer_fqs,to_testlinker_fqs,from_artifact,to_artifact,to_call_depth,label,tags,notes
spring-framework,floats,HttpHeadersAssert,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-expression/src/test/java/org/springframework/expression/spel/LiteralTests.java#L102,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/main/java/org/springframework/test/http/HttpHeadersAssert.java#L47,org.springframework.expression.spel.LiteralTests.floats(),org.springframework.expression.spel.LiteralTests.floats(),org.springframework.expression.spel.LiteralTests.floats(),org.springframework.test.http.HttpHeadersAssert.HttpHeadersAssert(org.springframework.http.HttpHeaders),org.springframework.test.http.HttpHeadersAssert.HttpHeadersAssert(HttpHeaders),org.springframework.test.http.HttpHeadersAssert.HttpHeadersAssert(HttpHeaders),#test-code #test-case-method,#main-code,3,0,,
spring-framework,floats,isEqualTo,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-expression/src/test/java/org/springframework/expression/spel/LiteralTests.java#L102,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/main/java/org/springframework/test/http/MediaTypeAssert.java#L55,org.springframework.expression.spel.LiteralTests.floats(),org.springframework.expression.spel.LiteralTests.floats(),org.springframework.expression.spel.LiteralTests.floats(),org.springframework.test.http.MediaTypeAssert.isEqualTo(java.lang.String),org.springframework.test.http.MediaTypeAssert.isEqualTo(String),org.springframework.test.http.MediaTypeAssert.isEqualTo(String),#test-code #test-case-method,#main-code,2,0,,
spring-framework,transactionWithIsolationAndReadOnly,close,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-jdbc/src/test/java/org/springframework/jdbc/datasource/DataSourceTransactionManagerTests.java#L759,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-aop/src/test/java/org/springframework/aop/target/HotSwappableTargetSourceTests.java#L61,org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),org.springframework.aop.target.HotSwappableTargetSourceTests.close(),org.springframework.aop.target.HotSwappableTargetSourceTests.close(),org.springframework.aop.target.HotSwappableTargetSourceTests.close(),#test-code #test-case-method,#test-code #test-fixture-method,1,0,,
spring-framework,transactionWithIsolationAndReadOnly,destroySingletons,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-jdbc/src/test/java/org/springframework/jdbc/datasource/DataSourceTransactionManagerTests.java#L759,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-beans/src/main/java/org/springframework/beans/factory/support/DefaultListableBeanFactory.java#L1492,org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),org.springframework.beans.factory.support.DefaultListableBeanFactory.destroySingletons(),org.springframework.beans.factory.support.DefaultListableBeanFactory.destroySingletons(),org.springframework.beans.factory.support.DefaultListableBeanFactory.destroySingletons(),#test-code #test-case-method,#main-code,2,0,,
spring-framework,transactionWithIsolationAndReadOnly,getDataSource,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-jdbc/src/test/java/org/springframework/jdbc/datasource/DataSourceTransactionManagerTests.java#L759,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-jdbc/src/main/java/org/springframework/jdbc/datasource/DataSourceTransactionManager.java#L185,org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),org.springframework.jdbc.datasource.DataSourceTransactionManager.getDataSource(),org.springframework.jdbc.datasource.DataSourceTransactionManager.getDataSource(),org.springframework.jdbc.datasource.DataSourceTransactionManager.getDataSource(),#test-code #test-case-method,#main-code,2,0,,
spring-framework,transactionWithIsolationAndReadOnly,getConnection,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-jdbc/src/test/java/org/springframework/jdbc/datasource/DataSourceTransactionManagerTests.java#L759,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-jdbc/src/main/java/org/springframework/jdbc/datasource/DataSourceUtils.java#L79,org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),org.springframework.jdbc.datasource.DataSourceUtils.getConnection(javax.sql.DataSource),org.springframework.jdbc.datasource.DataSourceUtils.getConnection(DataSource),org.springframework.jdbc.datasource.DataSourceUtils.getConnection(DataSource),#test-code #test-case-method,#main-code,2,0,,
spring-framework,transactionWithIsolationAndReadOnly,setReadOnly,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-jdbc/src/test/java/org/springframework/jdbc/datasource/DataSourceTransactionManagerTests.java#L759,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-jdbc/src/main/java/org/springframework/jdbc/datasource/JdbcTransactionObjectSupport.java#L100,org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),org.springframework.jdbc.datasource.JdbcTransactionObjectSupport.setReadOnly(boolean),org.springframework.jdbc.datasource.JdbcTransactionObjectSupport.setReadOnly(boolean),org.springframework.jdbc.datasource.JdbcTransactionObjectSupport.setReadOnly(boolean),#test-code #test-case-method,#main-code,1,0,,
spring-framework,transactionWithIsolationAndReadOnly,isReadOnly,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-jdbc/src/test/java/org/springframework/jdbc/datasource/DataSourceTransactionManagerTests.java#L759,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-jdbc/src/main/java/org/springframework/jdbc/datasource/JdbcTransactionObjectSupport.java#L108,org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),org.springframework.jdbc.datasource.JdbcTransactionObjectSupport.isReadOnly(),org.springframework.jdbc.datasource.JdbcTransactionObjectSupport.isReadOnly(),org.springframework.jdbc.datasource.JdbcTransactionObjectSupport.isReadOnly(),#test-code #test-case-method,#main-code,1,0,,
spring-framework,transactionWithIsolationAndReadOnly,setAutoCommit,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-jdbc/src/test/java/org/springframework/jdbc/datasource/DataSourceTransactionManagerTests.java#L759,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-jdbc/src/main/java/org/springframework/jdbc/datasource/SingleConnectionDataSource.java#L168,org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),org.springframework.jdbc.datasource.SingleConnectionDataSource.setAutoCommit(boolean),org.springframework.jdbc.datasource.SingleConnectionDataSource.setAutoCommit(boolean),org.springframework.jdbc.datasource.SingleConnectionDataSource.setAutoCommit(boolean),#test-code #test-case-method,#main-code,1,0,,
spring-framework,transactionWithIsolationAndReadOnly,testTransactionReadOnly,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-jdbc/src/test/java/org/springframework/jdbc/datasource/DataSourceTransactionManagerTests.java#L759,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-jdbc/src/test/java/org/springframework/jdbc/datasource/DataSourceTransactionManagerTests.java#L908,org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),"org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.testTransactionReadOnly(int, boolean)","org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.testTransactionReadOnly(int, boolean)","org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.testTransactionReadOnly(int, boolean)",#test-code #test-case-method,#test-code #test-helper-method,1,0,,
spring-framework,transactionWithIsolationAndReadOnly,IllegalStateException,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-jdbc/src/test/java/org/springframework/jdbc/datasource/DataSourceTransactionManagerTests.java#L759,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-jms/src/main/java/org/springframework/jms/IllegalStateException.java#L29,org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),org.springframework.jms.IllegalStateException.IllegalStateException(jakarta.jms.IllegalStateException),org.springframework.jms.IllegalStateException.IllegalStateException(IllegalStateException),org.springframework.jms.IllegalStateException.IllegalStateException(IllegalStateException),#test-code #test-case-method,#main-code,2,0,,
spring-framework,transactionWithIsolationAndReadOnly,commit,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-jdbc/src/test/java/org/springframework/jdbc/datasource/DataSourceTransactionManagerTests.java#L759,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-orm/src/test/java/org/springframework/orm/jpa/LocalContainerEntityManagerFactoryBeanTests.java#L378,org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBeanTests.NoOpEntityTransaction.commit(),org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBeanTests.NoOpEntityTransaction.commit(),org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBeanTests.NoOpEntityTransaction.commit(),#test-code #test-case-method,#test-code #test-helper-method,1,0,,
spring-framework,transactionWithIsolationAndReadOnly,HttpHeadersAssert,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-jdbc/src/test/java/org/springframework/jdbc/datasource/DataSourceTransactionManagerTests.java#L759,https://github.com/spring-projects/spring-framework/blob/16f4b23c328500353194dfeb59e7a68550564ca8/spring-test/src/main/java/org/springframework/test/http/HttpHeadersAssert.java#L47,org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),org.springframework.jdbc.datasource.DataSourceTransactionManagerTests.transactionWithIsolationAndReadOnly(),org.springframework.test.http.HttpHeadersAssert.HttpHeadersAssert(org.springframework.http.HttpHeaders),org.springframework.test.http.HttpHeadersAssert.HttpHeadersAssert(HttpHeaders),org.springframework.test.http.HttpHeadersAssert.HttpHeadersAssert(HttpHeaders),#test-code #test-case-method,#main-code,3,0,,
